ID	Label	Text
233		Firstly , people normally have lots of things to do . Because of that , they don Ûª t have much time to spend in the kitchen . But being able to prepare a tasty food just putting it into the microwave or into the oven is awesome . For example , if an engineer needs to make a project , but he needs to deliver it tomorrow , he could save hours preparing a food with the microwave instead of cooking everything from scratch .
146		Last but not least , students have tendency to shun difficulties . They might avoid tough courses , but instead attend mainly Mickey Mouse courses and enjoy themselves too much . This might result in limited choices in the future . Therefore , schools should be responsible for their future and protect them .
296		Of course , new technologies are always great . However , it takes time for people to adapt them . Since we are informed with devices that are produced with new features nearly every day , many people often get lost . For instance , I use new Iphone which I personally think is great . However , even though I used it for couple months , I still do not know how to use all the features proficiently . At first , I tried to go through all the instructions but , soon , I gave up because I found out that it is time-consuming and there are too many things to learn .
399		Meanwhile , not all celebrities are role models . It is not uncommon to see on the media that some of them are committing to crimes or misbehaving such as being addicted to drugs or alcohols , having messy sex lives . Worse still , without proper parenting , children may perceive that this is the cool life people are supposed to be living .
32		First of all , poor counties suffer from shortage of basic materials and facilities to start businesses and make it richer . To be out of poverty , it is fundamental to support basic industry related factors such as light , electricity , load , highways , natural resources , technology and buildings for companies . Aiding help poor countries in this situation solve their economical problems and run their own business . In actual , republic of Korea used to be the poorest country even compared to others in Africa in 1960 ' s . Now that it has became strong economy country aiding poor countries after 10 years of aid from other counties .
104		In the near future , the Internet will become an indispensable part in academic training , for the enormous benefits that it brings about . Have you ever imagined what it would be like to stay at home and attend a lecture by a famous speaker in Finland simultaneously ? This fairy tale turns out to be true thanks to technical and internet advances .
337		In the first place , spending too much time on phones may exert adverse effects on social life . In the first place , as people increasingly tend to focus and relay on phones , they may lose their interest on daily activities like meeting with their friends so that distraction may be developed during study or social activities . Moreover , continuous use of mobile phone may damage both eyesight and physical posture of the children .
26		Not cooking fresh food will also lead to the lack of nutrition . It is true that cooking prepared food needs much less time in comparison with the fresh food . Whereas some research has apparently demonstrated that prepared food is unable to support enough nutrients we need , especially for children who are growing up .
19		Living in their own houses will save the young adults a lot of money . If they live separate from their parents they will have to pay for a loan , electricity , water or even for a meal . If the young adults still study they will have to combine studying with working , because they will not have money to pay for everything . There will not be such worries when young adults live in their own home , because parents will take care for them . Moreover , parents will give their children money in order they to focus only on studying .
150		Secondly , reading a novel is more convenient . Some novels have around 100 pages and readers cannot finish them in just one hour . Yet these people can continue to read their novels wherever they find free time such as in bus or trains . For example , I have started to read a novel since last week . I do not have enough time to read a novel in one day , so I usually read it when I am coming home from English class . In contrast , I cannot watch a complete movie because I can just sit in front of TV for 15 minutes and after that , I have to study .
143		Moreover , another equally crucial aspect is that it depends on the capability of one to decide whether he can succeed or not . At least , a successful person should be able to dismantle the hurdles prohibiting him to success . For instance , the sports stars do not have to take some drugs to win a game or show their extraordinary skills . The same reason why they succeed is that they all have the predominated abilities in sports realm . In contrast , those athletes try to have distinctive performance by taking risks of taking drugs are failed to succeed . Hence , from this case , we are capable of stating that it is not necessary for successful people to take risks .
185		Firstly , due to the limitation of technology renewable resources are relatively expensive . Researches in renewable energy cost a huge amount of money which developing countries cannot afford . On the other hand , fossil fuels are abundant and inexpensive in many areas . For example , it is estimated that China has the largest deposit of coal in the world and the government does not want to invest too much money on new forms of energy , say expensive solar batteries and wind farms . Thus the plan of renewable resources of energy may face challenges in that not every country can afford the reforming .
63		Some people may argue that investing much time in cooking food will guarantee nutrition as well as quality of food for their family . To some extent , it is true . However , as a matter of fact , using technology or advanced facilities do not make food lose its nutrition and quality . Even , with the help of ozone machines , bacterias , mold spores , or pesticide in vegetables , fruits and foods will be killed and removed , thus health and life of eaters is assured . Besides , along with the high living standard , requirements of quality products in almost restaurants , nowadays , are under severe control and supervision by appropriate authorities . Consequently , it is quite easy to have a nutritious meal with guaranteed quality , but do not waste a lot of time .
162		It is undeniable that cheap air fares have broadened travel possibilities for many people , particularly for the lower income group . These days , millions of people can travel around the world for work or pleasure . They can develop their careers , broad their knowledge , and interact with many other people from varied cultural backgrounds . Moreover , travels also help to promote the tourist industry development , boost the economy and job markets of many countries .
182		First , making college education free would cost too much . It would divert public funds from other needs such as law enforcement , infrastructure and so forth . There are many other needs which should come first , such as providing health care to all American , or improving public schools . In addition , it would cause to raise our taxes again and again to fund college education . Consequently , it would affect all taxpayers whether or not they benefit from the use of the funds .
32		Third , the campaigns might include practical benefits . In globalized world , the economies of several countries are in a big network and must influence on each others . When America mortgage loan system went bad , several economies of European and Asian countries fluctuated , even any countries had to be gotten international supports to block its bankrupt .
75		Admittedly , art , to some extent , serve a valuable function about enriching one ' s daily lives , for example , it could bring release one ' s heavy burden of study pressure and refresh human bodies through a hard day from work . However , it is unrealistic to pursuit of this high standard of life in many developing countries , in which the basic housing supply has still been a huge problem with plenty of lower income family have squeezed in a small tight room . By comparison to these issues , the pursuit of art seems unimportant at all .
385		On the other hand , there are some reason why the level of bloody increases significantly in the communities . Firstly , the number of unemployment rate has risen to 15 percent in several globalized and non-globalized countries . Many well-qualified and well-educated person cannot earn some money to live comfortably . Secondly , cost of living in the big city is extremely expensive , so this problem impresses some people who live under the poverty line to do anything to pay their basic needs . Many baggers chose to be a pickpocket in the public transport , for instance .
133		I would argue that this modern device has been a major hindrance to some people . A study conducted by Mediabank shows that majority of Australian adults do not socialize with their families and friends as much as they used to , due to the fact that they spend almost nine hours a day dealing with computers as to produce efficient time in working . As it can be seen from the example , the idea that computers could be a help has been neglected .
148		Secondly , new technology has created some similar jobs all around the world . Computer technology is a growing job in most of the countries , and students are being encouraged to study in this field . For example , many immigrants in Canada who have the degree in computer technology fields can easily go to Canadian universities and find jobs with good salaries . This example shows that jobs that are related to technology are in demand in most of the countries .
204		Second , classroom learning provides other activities than studying . During student ' s free time , they have a number of activities that they can join , such as playing sports , going to lab , or going to library . These activities lead to more interact with their friends . Connection with friends improves their IQ abilities , furthermore , they have a chance to learn about their societies . While the online course keeps the children at their home only .
113		Lastly , in the area of trade , no one can deny that poorer countries are lagging behind richer countries due to shortage of money . Trading are less active in poorer countries may also be caused by incomplete transportation infrastructure . For example , residents in rural areas still depend on their own farm for food production . As a token of goodwill , richer nations can provide financial service to poorer countries to encourage trading . The former can also give consultation on setting up a complete and efficient transportation infrastructure to support trading .
361		But on other hand , watching TV for a continuously long hours can adversely impact children health . For example , they can get poor eyesight in early ages of childhood , and also develop back pain . Sometimes , students watch restrictive programs not allowed for their ages and this can have major psychological consequences . Many times , students get addictive to their favorite programs like Cartoon channels , or baseball and easily get distracted from study during exam period and this can seriously impact their grades .
277		Second , it would improve students ' social behavior . If students only rely on concepts and ideas theorically , they would not realize human ' s mind very well . They should understand objects more that concepts to obtain the ability of analyzing matters well . Thus , if they deal more with facts , they can realize social situations effectively and so improve their social communication in everyday life .
176		Moreover , a local museum could be a top choice and destination for tourist to visit . Someone take a trip without making any plans , so they may waste their time on shopping or staying at their hotel . As a result , visiting a museum saves their precious time for making a decision . Most important of all , a local museum represent its own typical culture so that visitors may easily acquaint with the new place in a short time .
334		It is undoubted that machines can bring many benefits . For one thing , machines are more effective than human . Not like human , machines do not need rest , which means they can work as long as employers want and consistently produce high quality products without any mistakes . For another , using machines can save company ' s money . Because machines never ask for salary , over-time pay or pension , so employers do not need to spend money on employee ' s welfare . The company only needs some technicians to make sure machines are working on the right track or replace some part when machines are not working .
46		On the other hand , universities are regarded as institutions where abundant educational resources gather . It is , therefore , not necessary for a certain course or type of training to be offered to the students by a university , but instead , these must be made available when needed . So the truth lies somewhere closer to the fact that a university should provide access to information , rather than offer selected courses that are suitable for employers ' taste .
294		Last but not least , doing research could also improve the teaching quality . With the help of research projects , professors could lead their students into the practical world from the classroom . They can easily teach students how to imply the knowledge in practice . I still remembered the experience of being an assistant in one of my professor ' s research project . By participating in it , I had opportunities to use theories on textbooks in real life experiments . The research project provides a more efficient way of teaching .
297		Third , professors play vital role in classroom learning , most of them are specialists is their subjects , and they help you by giving valuable information and useful skills . You can improve your skills by work under any professor ; you can ask questions face to face , it will clear your doubts . In result you learn quickly . For example , I have my personal experience . For Toefl IBT Coaching first I was depend on some online courses , but after 1 month I realized that I was wasting my time so I joined an institute for preparation of Toefl IBT , and in 1 month I felt that my English skills have been improving faster .
359		There is no doubt that some behaviors of the tourists are not welcome in the local area . Firstly , some people leave the rubbish after visiting the attractions . Therefore , those local residents have to clean the place frequently so that the new batch of tourists will have a tidy and neat environment . Moreover , tourists may offend the local people due to their different culture background . For example , Indians don ' t eat beef since they worship cows . Thus , if tourists want to respect the tradition , they will not order any beef in the local restaurant .
301		Thirdly , at some point , we , as an average people , might feel that the responsibility to our goal is too heavy to carry on . I believe that the responsibility is worthy of carrying . When the distance is longer and harder to achieve , a runner who can go beyond his limit will proud of himself . He can feel the sweetness of triumph because he did not stop pursing his goal .
270		Equally important , the capacity to plan and organize also help young people to eliminate the crisis in their actions , which may ruin one ' s whole effort over a very long time . As we all know , the employees in every company have to create profit as much as they can for their supervisors and complete their assignments perfectly . If some employees lack the ability to plan and organize ahead , they may get the procrastination and therefore take into action until the deadline is imminent . However , things have been changing all the time . For instance , the deadline of task is shifted to an earlier date for the change of company ' s schedule . In this case , those employees who did not plan and finish their assignments ahead of time perhaps are unable to finish these tasks on time and therefore will be penalized or get fired . Every employee can not afford this kind of loss .
36		Secondly , most violent crimes are related to the abuse of guns , especially in some countries where guns are available for people . Eventually , guns will create a violent society if the trend continues . Take an example , in American , young adults and even juveniles can get access to guns , which leads to the tragedies of school gun shooting . What is worse , some terrorists are able to possess more advanced weapons than the police , which makes citizens always live in danger .
351		Further and even more importantly , most of the satisfaction of a job comes to people from their professional achievements , skills and the position they reach . In other words , career promotion or getting some kind of credit from the administration of a company or organization are , likely , more enjoyable achievements than getting a high salary . For example , people , who work in monotonous jobs , where no achievements or a new positions can be reached feel themselves more dissatisfied , even though they have a very good salaries .
378		Furthermore , teaching staff are professional and experienced in terms of promoting children ' s communication skills . For example , after many years of teaching experience , teacher are able to know how to help children to develop important life skills such as learning personal boundaries , facing future problems and learning important conflict resolution skills . By contrast , parents are facing difficult generation gap with their children because they are less likely to know how to handle family conflicts in an efficient way .
58		Nevertheless , co-operation helps to understand other ' s perspective and learn by their mistakes . It helps to identify one ' s strengths and weaknesses as compared to others . A co-operative approach can create inspirational and motivational feeling seeing other people ' s achievements . However , competition is also as important as co-operation .
188		Daily exercise will help also to develop children ' s brain function . It is well known how important it is to exercise regularly to help the body system to work better . When people exercise , the respiratory system ' s function is enhanced , helping all organs , including the brain , to get more oxygen in . Daily exercise will provide children with a mental break which will boost them to be efficient learners .
317		Our difficult experiences also make us robust and strong unknowingly . We might be facing a toughest time of life at the time , but when we think back about those moments later in life , we feel more confident about our decisions and about ourselves . When I moved to college hostel after school , first few days were very unsettling for me because first time I was away from parent and staying with people I had not known . I had felt very fragile and emotionally distracted , but then slowly I started adjusting with roommates and built connection with them . I also became more casual and social with others , this experience increased my communication skill and social speaking skills .
320		"Furthermore / moreover , working alone allows me to avoid spending time and efforts on many things that are an integral part of teamwork . In other words , I must not divide tasks and duties between team members , share responsibility and benefits , and spend time on teambuilding . These advantages are especially important in situations of shortage of time . About a year ago I was lucky to become a participant of student brainstorming game . To my rivals ' surprise , being the only member of my own "" team "" I gained a victory . "
85		Firstly , by having CCTV cameras at workplace , crimes such as robbery can be trimmed down . This is because when a shop is attacked by thieves , the clips taken by these cameras serve as a source of evidence to help the thieves to be traced . To illustrate this further , in Malaysia , policemen used the videos captured by the CCTV cameras to trace and successfully catch a group of robbers who broke into a Seven Eleven shop during the midnight . Not only that , as the employees know that they are under constant surveillance , they will less likely steal from the shops . Thus , it is clear that CCTVs must be put in all workplace so that crime rates can be minimized .
186		Last I want to mention is that even though farmland , housing and industry will occupy the land used for endangered animals , it can do good to protect the endangered animals . According to the discuss above , agriculture and industry make a contribution to the economy . With the economy development , we can have more advanced methods to take care of endangered animals . For instant , we can invent new technique to help endangered animals to produce offspring to be sure they would not distinct .
131		On top of this , the arts play a pivotal role in all-round development of a society . No developed country could be named that music , painting , literature and other fields of arts are out of its government consideration . Enriching people ' s life and enlightening their thoughts , the arts basically affect the enhancement of societies in many positive ways .
170		On one hand , the development of technology can prompt economic growth and the improvement of living standards . Scientists and engineers have invented many novel products and tools , which play an important role in economic activity . Because of the technology of internet and air transportation , businessmen are able to handle plenty of international trade and financial transactions . This also helps many countries to more efficiently export their products to the world and increase their revenue .
216		Secondly , investing in roads and highways can broaden the area and allow more public transportation to work . Not only buses but also other personal vehicles can move easily on the roads . For instance , I always leave school at the time that everybody rushes into the roads and hastily goes home . It is extremely troublesome for me to escape from the crowd on the roads in only one hour . In contrast , if the roads are enlarged , everyone can go home in short time and there are hardly any collisions .
197		On the other hand , growing of cheap flights really have negative impact on environment . Apparently , more flights could mean bigger and busier airport that may be grown the air pollution for people who live and work close to it . However , the biggest concern is the effect on global warming . Burning plane fuel can releases carbon dioxide into environment that cause the Earth to heat up . In fact , while many efforts are being made to reduce CO2 emissions from cars and factories , nothing is being done to reins the airlines .
378		In the first place , school teachers are more qualified than parents in the field of education . For instance , to be able to obtain the teacher certificates , people need years of training at their normal schools to learn theoretical knowledge . However , in comparison to teachers , parents tend to have less knowledge to teach their children ' s subjects such as mathematics and physics .
110		Taxes are the income for every country in the world and they are extremely important for developing countries . If people are paying taxes , that means they are taking part in the development of their country as well as the country ' s economy . Therefore , they have fulfilled their duty as a citizen .
247		In addition , cars increase the chance of employment because people are able to drive to work and can work further away from home . Furthermore , they are more flexible . My father for example has always been working all around Germany and because of that earned more money . He used his car to drive to the other end of the country , worked there during the week and came home for the weekend . If he had no car , he wouldn ' t be able to see his family at the weekends so for him his automobile is a great benefit - not only in financial but also in social terms .
242		However , people should concern more about their living environment than job . First , for most of us , job is only a tool to maintain our lives . Few people can feel happiness from their job because they have to continue to work more than 30 years . For example , Workers in the FOXCONN factory , which is the main manufacture of APPLE Company , just repeat one action more than 8 hours every day . These labor works cannot provide workers with a lot of happiness because they feel tired and frustrated after long hour work .
247		Firstly , people are now able to overcome long distances in a short amount of time , which leads to numerous advantages . For example in relationships . Many people are now able to maintain relationships over great distances because they can visit each other regularly by using their vehicle . From my personal experience I recall that my car has always been a great help to see my childhood friends very often although I lived in another city . I was also able to establish a relationship with a man living 89 kilometers away . Thanks to my car we could see each other at the weekends and are still a happy couple today . Without my automobile we would probably not have been able to develop a relationship .
