id,label,text
207,5,"To begin with , the major cause that leads to urban migration of young adults is that cities often offer more well-paid jobs and study chances compared to rural areas . Obviously , many large companies and universities often locate in cities which are hailed as promising lands to develop their career . Therefore they move to big cities to pursue academic career and find jobs in order to have a higher standard of living . For example , if a gradate stays in the city after leaving his college and seeks a job with good salary instead of returning his village to do farm work , he could perhaps buy a house or his own car after a short time ."
208,5,"For the primary concern , it can provide students a sense of direction in academy . Basic economic class can help the students touch the surface of this field , let them to know what this subject mainly discuss . That will help the students cultivate their own interest and a sense of career orientation . Finally , students may study harder for their economic dreams ."
208,9,"On the other hand , economy is always correlate with politics , students can study specialized knowledge along with some Politian status , which may open their vision toward the nation and don ' t get limited in the textbooks . Besides , there is also an intimate connection between economy and enterprises , students can also gain knowledge more practical and vivid ."
208,9,"In addition , the basic economic course can also help with the students when they go to college . They may feel more readily to learn the knowledge in this field and save much time , with that they are able to study more efficiently and more deeply than other students . That as well would provide the students with more confidence and let them become more compatible ."
209,4,"What is more , there is a tendency for social vices to rise if university is to be restricted to only the best people . Apart from the disheartened ones , many devoiding of neccessary preparations are likely to be recipes for failure when applying for jobs , mostly the white-collar ones ."
209,9,"However , university is not just about academic studies but also a place to nurture artistic talent and develop soft skills . Therefore , it should be up for grabs for a majority of young people , who wish to pursue their passion as well as develop comprehensively ."
210,4,"The second reason why governments should allocate more budget on prevention from illness and providing health education is the welfare of the society . In my opinion , there is nothing more important than health in a human ' s life and the happiness and welfare come with health . Therefore , a government ' s role should be providing means that lead its citizens to learn how to prevent from potential illness that can cause misery in people ' s lives . For example , the marketing campaign of Ministry of Health in Turkey which aimed smoking problem among the youth increased the well-being of those who quit smoking and adapted a better lifestyle after the campaign ."
210,9,"The first reason why education and preventative measures should receive a greater budget is the potential improvements in health system . I believe that decreasing the number of patients in the health system can lead hospitals and healthcare centers to be managed effectively which will result in better treatments for current patients . Therefore , society should be educated and became aware of health issues so that the potential precautions on the way of illnesses can be taken instead of trying to provide treatment for the increasing number of patients ."
211,9,"In addition , schools are responsible for developing their students into well-rounded people . It is more important for a person to success in life than to success only academically . Success in life should be the ultimate goal of a student , which requires more than academic knowledge , but also practical life skills such as cooking , good communication skills and teamwork spirit . Thus , school education should not only focus on the academic development of a student as it is much more crucial to teach them how to be independent and live a good life ."
212,5,"On one hand , it will be easier for people to assimilate into a new country , if they follow the new customs . When people migrate to a new country , they are likely to suffer the culture shock , because of the difference between two cultures . The custom is just a form of the culture and following the custom is a good way to know more about this culture . For example , if one wore in white and went to common Viharas to observe a rather longer-than-usual , full-length Buddhist sutra in Buddha ' s Birthday in India , he or she would learn something about Indian religion and culture . As a result , people understand the culture , and then they adapt to the new country ."
213,5,"Of course , effective cooperation can make things easier and faster , but in many important cases when team-working is not possible , the ability to work alone will help . The apperant example is that there are a lot of tests that do not allow team-working . Let ' s imagine that you perform really well when you can discuss the problems with other people , but you have no experience of working alone , standardized tests such as SAT , TOEFL may be your nightmares . Testing is a very important aspect of life , and still the majority of tests do not allow you to work in team . Therefore , if you want to get brilliant achievements such as going to college , acing your school ' s final tests , you should consider learning to work on your own ."
215,5,"Also , doing something for a long time can be boring , having hobbies and doing sports can refresh our mind . For example , at school , students have breaks every class so that they can relax for a few minutes and prepare for the next class . Humans are not robots ; we can ' t keep working for twenty-four hours . Doing sports or hobbies for a short time can recharge our batteries ."
216,5,"First and foremost , we all know that upgrading public transportation will surely aggravate the pollution and accidents . The buses , cars and trains regularly emit a noxious gas which causes lots of fatal diseases such as lung cancer and pneumonia . Moreover , the sound emanates from the engines can worsen our hearing . Most importantly , there are many accidents happening on the roads . For example , in my country , buses are attributed to the cause of skyrocketing of accidents . Each year , Vietnam has approximately twelve thousand people die of accidents which is equivalent to the death toll of the tsunami in Japan ."
216,7,"Secondly , investing in roads and highways can broaden the area and allow more public transportation to work . Not only buses but also other personal vehicles can move easily on the roads . For instance , I always leave school at the time that everybody rushes into the roads and hastily goes home . It is extremely troublesome for me to escape from the crowd on the roads in only one hour . In contrast , if the roads are enlarged , everyone can go home in short time and there are hardly any collisions ."
217,5,"On the other hand , finding out life through personal experience can help you become more independent and mature . For one thing , there are so many grate things that you can missed if you don ' t experience it by yourself . For example , a friend told you not to try skydiving because it was so dangerous . If you did as he told , you could fail to see how wonderful it is to be fall freely . In addition , family and friends accidentally harm you by giving you advice all the time . You will grow to be dependent and reliant . In contrast , free yourself and do what you desire without notice about consequences is the way that success people would like to choose ."
218,5,"Second , childhood is the period where people go to school and learn . Therefore , school memories are one of the best memories in a person ' s life . There you learn , to find your first love , to make new long-lasting friendships and of-course you will have a lot of fun . For example , my father ' s best moments in his life are in his school years . Moreover , he is still in-touch with some of his classmates and sometimes they get together and share their childhood memories ."
220,3,"The third convincing reason is that the young adult needs father and mother ' s suggestions . When in dilemma , the parents can comfort him and give him a big hand . They are the people who are most familiar with him can give a suitable advice and lead him to the right way . If the parents do not help him immediately , he would have to suffer more pain . Hence , taking advice from parents , the young adult can go through obstacles easily ."
220,4,"First of all , one of the most significant upsides is that the young adult can have more experience with his parents . The young adult has to try to create memories with his dad and mom in the early age . When having a job , it is of low possibilities to work in his hometown . If he lives with his parents for longer time , they have more chances to share the feelings , exercise , and travel together . All memories become priceless treasure as time passes by . Thus , I think undergoing with parents is worthwhile ."
221,9,"Last but not least , because of all weird , acute , and beautiful animals in the zoo , it can be a great tourist attraction . There are a lot of tourists who seek to see those animals closely . If the zoo has a large number of both national and foreign tourists , it will receive a great deal of money . That also make money flow , and then economics become better . It benefits to a certain country ."
221,4,"First of all , the zoo gives humans new knowledge . When you were so young that you did not know many kinds of animals , what should you do if there were no zoo ? Inevitably , the zoo is the important place for innate learning . The zoo also let students have a chance to learning biology practically . They are able to observe animals ' behaviors and features . Moreover , practical learning help students relax from a boring lecture class . Besides , researchers need the zoo to pick up some examples of animals for their researches because it has diverse species of animals ."
221,7,"Secondly , the zoo preserves a large number of rare animals and provides them safe habitats . In the zoo , there is not so harmful as a forest . They , fed by zookeepers , do not need to find food themselves . Furthermore , we can do artificial insemenation to maintain nearly extinct wildlife ."
224,4,"Secondly , the staff soon gets boring with their stable job in such a long time . At a certain time , they may presume that a securing job is the most important and necessary because they need to earn money to manage their life . Thereafter , the bulk of them realize that high promotion and competition can assist them to improve their skills and horizons also . Many people enjoy challenging them because they don not want to be monotonous and passive ones . The same-old-same-old environment soon makes them depressed , so this situation will have an adverse impact on the enterprise ."
225,5,"Starting with our adulthood , we are strictly bounded with our responsibilities in our daily lives . We are told at what hour we shall wake up , how we shall dress up and how we shall behave . Every action we make are watched closely and judged by the community . But during our childhood , though responsibilies exist , we are much more free to do what we would like to . Being late for school or laughing at a place where you aren ' t supposed to do not have consequences as serious as that would be if you were an adult ."
226,1,"First of all , the predecessors ' mistakes are the first thing that we should consider when learning about the past . As everyone ' s life is too short to risk trying anything without any prepare , we all should learn about other ' s mistakes so that we can avoid making the same ones . Each mistake , from the smallest to the bigger one , is a treasure of experience , which , if we can make full use of , will make us well-prepared for many complicated situations of our life . Therefore , past obviously saves ourselves a bunch of failures and times ."
226,3,"Secondly , people ' s success in the past is as significant as those mistakes . If the predecessors ' mistakes are the indirect way that leads us to the goals , others ' accomplishment can be served as the direct way . By looking into the ways other people use to achieve their targets , we have the chance to make those mine , put them into practice and , of course , be successful like them . For instance , Edison ' s statement "" Genius is 1 percent inspiration and 99 percent perspiration "" is still helpful for everyone today , and probably in the future ."
230,5,"First of all , when children get a job , they are able to earn money by themselves , instead of getting pocket money from their parents . Thus , it is an oppertunity to learn how to deal with money . Take me as an example , when I was 16 , I found a job during summer vacation and earned some money by own . At the beginning of the semester , I was told to buy a text book . Unfortunately , I spent most of my salary hanging out with my friend . Therefore , I finally realized that I should learn to make a plan before I spend my money , and that did influence me in my life now ."
230,5,"Secondly , by taking a part-time job , they certainly have to be responsible for anything they have done . For instance , if a student get a job in a company but he is frequently late for work , the company may reduce his payment or even fire him . To compare with the school life , they might suffer only a small punishment at school . Under the circumstances , he will learn that he has to obey the rule and take responsibility for their work ."
231,5,"Some people thinks that if a child grows up in a big city they will be all day at home at the computer or at the video-game , but this is not true if you live in a neighborhood with other people about your age as I did . My friends and I used to play soccer , bike , climb trees and do a lot of other stuff every day . We did play video-games , but that wasn ' t our main activity . In a big city there are more kinds of people and more things to do ."
232,5,"Firstly , the things that parents say have great power to their child . More power than any friend or other adult could have . For example , if someone tells a kid that something is wrong and they shouldn ' t do it , but his father told him / her that it was right , the kid will listen to the father instead of the other person , even if his father is wrong ."
233,5,"Firstly , people normally have lots of things to do . Because of that , they don Ûª t have much time to spend in the kitchen . But being able to prepare a tasty food just putting it into the microwave or into the oven is awesome . For example , if an engineer needs to make a project , but he needs to deliver it tomorrow , he could save hours preparing a food with the microwave instead of cooking everything from scratch ."
234,5,"Finally , I think that requirement to take standardized tests is the right choice , since in this case teachers can compare the level of knowledge of different students . In any class there will be students who will show low academic performance , so teachers could work with them more intensively . I support the points of those who say that standardized tests are required over those who don Ûª t because if the teacher would know the level of each student he would fairly share his time to all of them ."
235,2,"Moreover , it is hard to get manage two things at a time for instance , working and studying is not an easy job for the scholars , they need to concentrate on their studies . MPhils and PhDs scholars are probably engage in the research work , which takes their full concentration and surveys . The idea of free of charge education inspires those scholars who really want to put their efforts and get a degree from best universities ."
236,2,"Finally , all professors in the university are fortune of the society . They are the leaders almost in every fields of science , arts , culture and so on . Without their research , there will be no new technologies come out quickly . Without their research , there will be more artcrafts being ruined by nothing . Without their research , there will be less information of our ancestors to be known on the earth ."
236,3,"A professor means a researcher or an expert of a specific science subject . He or she should always keep the passion in her field so that he or she could push him / herself forward all the time . And then he or she can do better in teaching works . For instance , the most impressive professor during my studying in university is Mr . Yang who keeps in researching and reading . He is also the one who gave us inspiration and taught us the way to study more efficient by ourselves . All of my classmates gave him a rank of AAA , the excellent teacher ."
236,5,"As for students , we can get what we want to know from textbooks , webs or teachers . But we can only turn to our professors when we want to take part in a research and to get ourselves promoted . If a professor doesn ' t get any researching works , he cannot give us the opportunity . In addition , a professor who is concentrate in his or her research is thinking and creating new ideas all the time . He or she may stimulate us students to come up with some creative sugesstions . That is good for both of the professor and students ."
237,9,"There are a lot of people eating foods or snacks when they are watching television . Most of the foods they eat are fat foods like chips or pizzas . It is not rocket science to know that these foods are not good for people Ûª s health . Many companies know about this behavior and use advertisements on television to make people buy more of these foods . In turn , people will consume these rubbish foods more and we have to deal with a lot of fat diseases ."
237,5,"Television and movies also make people to spend more time on their couch than with their family and friends , especially children . They communicate less with their parents because a lot of their time is used watching television and movies . When people are watching television or movies together , they also talk less to each other , compare to when playing social games , such as parlor games , together ."
238,5,"However , other people visit museums are the most boring expirience of a trip . My cousin Pedro literaly hates to visit museums but he really enjoyed his visit to the famous London - Madame Tussaud museum , it was kind of art entertainment but also that visit helped him to understand the artist works , and in addition he started to respect and admire other types of arts that offers in other museums ."
239,4,"First of all , a person with good manner will give others a fine personal impression . Through those impressions , a person was easily to get acquired with others and blended with the community that surrounded him as soon as possible . For example , I worked in a new company , if I am a guy with good manners and treating everyone well , my new colleagues will accept me , even then I will be approved by the employers . In opposite situation if I am being rude , I can not get along well with each other . Finally , I will be fired and have no other choice but lost my job ."
239,3,"Finally , the society needs a civilized environment and orders . And a degree of social civilization depend on its people ' s qualities . In order to create a better living environment for ourselves and our offsprings , our behaviors must be asked with politeness and good manners . Benefit from those effective measures , there may be an obvious effect on the reducing of criminal rate ."
241,5,"Moreover , in the urban areas there are also more citizens what means , that the culture diversity is huge . Meeting and knowing new people ' s tradition is an unforgettable experience , which could influence on one ' s previous habits ."
241,9,"Furthermore , the city has well-organised lines of transport . The buses and trains are more frequent than in the countryside , so the city provides better communication ."
242,6,"However , people should concern more about their living environment than job . First , for most of us , job is only a tool to maintain our lives . Few people can feel happiness from their job because they have to continue to work more than 30 years . For example , Workers in the FOXCONN factory , which is the main manufacture of APPLE Company , just repeat one action more than 8 hours every day . These labor works cannot provide workers with a lot of happiness because they feel tired and frustrated after long hour work ."
243,3,"Everyone agrees that e-mail has been a great way of communication . You can talk to others from thousands mile . For instance , if you are in Vietnam and another person is in the US - half of the Earth , no matter how far it is , you can keep contact . We will never have to worry if our mails will be sent to the right address . If the address is wrong , then you will know right away . Moreover , e-mail doesn ' t take too much time : just a click ."
243,5,"In addition , writing e-mail helps people express honestly . Some people think that the face-to-face conversations make them feel stupid . Sometimes , their ideas are not expressed as exactly as they expect . For instance , I want to talk to my friend about a ticklish problem like her behavior , it ' s hard for me to face her and explain what she should do . Therefore , e-mail will be a good tool to help me speak out . She will just read my e-mail instead of listening to my voice which can make her annoyed . I don ' t have to worry about any other thing can make my opinion become unpersuasive ."
244,3,"Moreover , even when people watch television together , there is no chance for them to have conversation in front of television . Watching television program together is not that different from watching same program alone . Thus , it is not good for them to watch television if they want to improve their sense of closeness . To illustrate my point , it is reported that most of people don ' t converse with their family when they are watching television together . It is natural they behave in that way because television shows don ' t require any participation ."
244,5,"To begin with , television shows make people forget what is really important . One who has favorite programs tends to be obessed with them when they are on air . Thus , they cannot make appointment or go out with their family or friends at that time since they think the programs are so crucial to their lives . One of my friends , for example , once cancelled an appointment to play basketball with in order to watch the favorite television show "" Infinete Challenges "" . This is not only about basketball , but also about our friendship , which depends on how often we meet and have a chance to talk to each other . That is , watching television alone at home , my friend lost the opportunity to increase cohesion between us ."
245,5,"Secondly , you can write an e-mail at any time of the day . As for me , I work and study at the university and I don ' t have spare time during the day . I get home at about midnight and I still need to answer some questions and to solve some routine problems . I might not have time to call a person or to meet with him or her in an appropriate time so for me it is better to leave a voice mail ."
247,5,"In addition , cars increase the chance of employment because people are able to drive to work and can work further away from home . Furthermore , they are more flexible . My father for example has always been working all around Germany and because of that earned more money . He used his car to drive to the other end of the country , worked there during the week and came home for the weekend . If he had no car , he wouldn ' t be able to see his family at the weekends so for him his automobile is a great benefit - not only in financial but also in social terms ."
247,4,"Firstly , people are now able to overcome long distances in a short amount of time , which leads to numerous advantages . For example in relationships . Many people are now able to maintain relationships over great distances because they can visit each other regularly by using their vehicle . From my personal experience I recall that my car has always been a great help to see my childhood friends very often although I lived in another city . I was also able to establish a relationship with a man living 89 kilometers away . Thanks to my car we could see each other at the weekends and are still a happy couple today . Without my automobile we would probably not have been able to develop a relationship ."
248,4,"Some may argue that as time is different , the condition of job market is completely different . Therefore , choosing a job similar to one ' s parents ' is not always a correct decision . I agree with this opinion to some extent , but when it comes to the trend , no one can predict it correctly . The condition of job market changes enormously fast like a flash , so that there is no way to predict any job can be popular for 30 years or more ."
249,4,"Moreover , sometimes programs on TV are full of violence and sex which are harmful to children . Children are not mature enough to make a judgment of what is good or bad , therefore they are likely to imitate the behaviors on TV out of their curiosity . Recently , more and more children smoke because they imitate actors ' behaviors on TV or movies . What ' s even worse , according to some statistics , there are more and more children have violent tendency , and the reports attribute this to TV programs and movies . It is obvious that there are many programs on TV or movies that are harmful to children in metal and physical health . How can anyone expect children could do well at school if they have those abnormal behaviors ?"
250,5,"Second , such high salaries can also guarantee and support the athlete ' s great performances . Most of us only see the luxurious side of a rich athlete and ignore how may difficulties they ' ve gone through and how much cost they ' ve thrown into investing themselves . They shall reap within their high salaries . In other words , if they are not paid high enough in order to conform to their performances , there might not be such brilliant performances for us to be amazed ."
250,2,"Some people might argue that the gap between the rich athletes and normal people is so huge that it seems to be unfair . However , in my opinion , as long as everyone has equal chances to pursue his / her dreams and careers , that would be fair . Fairness is not about equal payments for everyone , but equal chances to acquire the same goal or accomplishment ."
250,4,"First of all , a worker ' s salary can properly reflect his / her competence and value on his / her career . Therefore , those who are paid high salaries must exceed others and achieve something incredible in certain ways . They are not paid for no reason . As we are now live in a competent world , we must show ourselves to be great enough so as to convince the employer that we deserve a better payment . It ' s all the same in every profession . That ' s why the richest athletes usually correspond to the greatest athletes in their fields , namely Michael Jordan or Tiger Woods ."
251,5,"First , the core of group working is "" consensus "" . It ' s the idea that everyone Ûª s opinion accounts . In group works , group members gather together to have brain-storming discussion , think over every possible solutions and then finally reach an agreement . In this long process of discussion , there must be different opinions sparkling out . It doesn ' t work if one member solely insists on his / her idea and doesn ' t take other member ' s criticism because the work belongs to every member , not a personal show for specific one member . It ' s every member ' s duty to respect other ' s opinion ."
251,7,"Second , taking criticism is a virtue as you take someone ' s opinion that is against you . Even if you are not working in a group , you still need to take others ' criticism . Criticism definitely hurts because it points out your drawbacks and forces you to confront them . However , criticism can help you detect those drawbacks and fix them if you are willing to take it . Those who don ' t even take a word of criticism will eventually lose chances to get improved . In other words , if you can ' t take any criticism , not only will you fail in cooperating with other people , but also get defeated in personal works . As one Chinese idiom goes : "" The good medicine tastes bitter "" . Criticism might be the most powerful solution to heal ."
251,9,"However , some people might ask : what if the criticism proves to be wrong ? What if that I was at first right but the seemingly reasonable criticism led me to the wrong direction ? Doesn ' t insistence also a good character ? In my point of view , even if you are right , criticism is still helpful because in this case it not only is a fixer , but it also serves as a practice to test you how much you know about your work . Taking criticism doesn ' t necessary mean that you have to take it all . You should have your own judgments too ! And it ' s kind of art to make the best use of criticism ."
252,5,"Second , music and art are life-long cultivation worthy of investing . They teach us how to appreciate beauty and express feelings in a creative way . They are essential to our spiritual life . Therefore , even if children are not going to be great musicians or artists , learning music and art is still worthy because it can nourish your temper and serve as a leisure ."
252,5,"However , some people might argue that parents shouldn ' t put so much stress on children , since learning too many skills seems to be a burden for them . In my opinion , it depends on how you value these learning activities to be like . If parents push their 5 years old child to play piano 8 hours a day just like a professional performer , that might be too much . In a child stage , music and art are more like an open door to introduce the art world than training area to acquire specific skills . In this way , it will not be such pressure on children ."
253,5,"First of all , by explaining how the subject contributes to daily life , students will have vivid impression on that subject thus become more interested and active in acquiring the knowledge on that subject . Take chemistry for example , merely memorizing the names of the substances and the structural formulas seems to be very boring , while representing where and how those chemical reactions really happen near students will raise their curiosity and lead them to digest those theories learned from the class . While I was in senior high school , my chemical teacher once showed us how the detergent dissolves oil by an experiment and later on taught us how to describe this process with formal structural formulas . This type of learning method is more fun and eventually the results are good . I connected the visual images of that experiment with the formula and I barely forget , even though now I ' m not studying chemistry anymore ."
253,9,"Second , by bridging the theories with daily life events , students are given the chance to apply knowledge to their lives and develop their own ability of problem-solving . This will address students ' interests because it ' s the assignment that needs real life participation . For example , in law class , students are informed their rights and duties and they are taught how they can apply law to different situations that might happen upon them . When any one of the situations occurs , they can think independently and figure out how to react ."
256,4,"First , in terms of learning , attending class is more effective than simply studying alone to pass the exams . Classes are designed diligently for the students and professors absolutely bear more knowledge than the students . Professors not only have the knowledge , but also equip with experiences , knowing how to guide their students toward their academic achievements ."
256,3,"Some people might argue that if students already understand the contents on the class enough to pass the exams or they can study the course on their own . Why wasting time going to classes ? Doesn ' t self-study more efficient ? However , in my opinion , this is a rather immodest way of thinking . I believe that professors can always give students more than students themselves could because of the experiences and their qualifications as professors . Besides , even if students believe that they are so brilliant to surpass their professors , they can still go to the classes to discuss with professors and classmates ."
256,3,"Second , it ' s students ' basic responsibility to attend class . Attending class is the most persuasive way for the students to show respect to the professor as well as themselves . Many professors grade their students with class attendances . In other words , class attendances are regarded as critical as examination performances . Those who even achieve high scores on exams could fail if they didn ' t show up in the classes ."
257,5,"To begin with , famous people are usually diligent people not lucky people . Hard work make you a professional man / woman which are powerful in his or her job . I mean , when you work hard you decrease portion of chance in your success . For example in football game it is said that penalty-kick need good chance to be goal . Statically the chance of being goal is fifty-fifty . But I think Ronaldo make a goal from a penalty-kick with more possibility than me . It is not for which Ronaldo is more fortune than me . Definitely it is for which he have more practice and exercise than me . He do a lot of exercise in football field every day , so it is not for which he is luckier than me ."
257,4,"Finally , you have to work hard to learn and to get a lot of information before doing a project in good way . The most fortunate people in the word cannot manufacture an automobile or build a high tower just by her or his chance . These plans is done by someone who is mastered in his / her work . Undoubtedly such people do work hard and have great experiences because of their hard works ."
258,2,"A good and experienced teacher can help me learn faster and easier . Sometimes when learning a course by myself which is hard and confusing to understand and has few sources available , I get discouraged after spending a lot of time . In this situation , I ' ll look for a teacher and request for help from him or her . And then he or she will teach me the course efficiently in a short time and therefore I will learn faster and better and won ' t get discouraged and confused ."
258,4,"There are some things that I prefer to learn them without a teacher because I won ' t have to spend extra money for a teacher and my time will not be wasted either because of going to classes . In today ' s world there are many great and useful sources available like books , electronic books , the internet and TV and satellite . I can utilize them as tutorials for many things . For instance , I can learn English or other languages by a lot of helpful books and many online websites ."
259,5,"First of all , while working in the office , people can interact with their colleges instantly . They can either get help from colleges or discuss about the work together . Think about the big project that a group is working on , if any group member has new idea about the project , he / she can assemble his / her colleges right away and discuss . It ' s more efficient and straight-forward than talking in the phone . For another example , if one Ûª s computer or Internet has any breakdown , he / she can call the MIS staff to fix ."
261,5,"Admittedly , the study of art and music is supposed to rely on younger student ' s own interest . The education of art and music would not work if students resist it . Thus , the school should replace some basic science class with some art and music class in order to cultivate student ' s interest of art without adding extra study pressure ."
261,8,"In addition , studying art and music is also the appropriate outlets of stress and superb ways to relax . Obviously , with the improvement of life rhythm , people have currently suffered too much pressure from their studies or jobs , and these pressure are likely to destroy one person if he cannot find a way to emancipate himself . Art and music are , of course most accessible tools for modern people to liberate themselves from the extremely stressful life . When enjoying one piece of brilliant paintings , such as the Mona Lisa , people would put all their pressure down on the ground and just think about what the most proficient and mysterious smile in this world stands for . At this moment , they would totally involve in the ocean of art and their stressful nervous would be relieved . Apparently , this sense towards art is built on the initial study on the art ."
262,2,"Second , this generation is encountering the self-recognition issue which could not be experienced by the previous generation . The past generation was given less freedom and was usually asked to follow the paths their parents had prepared for them . In contrast , young people in this generation are exposed to more creative ideas and rather think individually . They are eager for finding who they are and what they really want . It is fortunate that they can struggle with these sweet worries and these worries are indeed never easy for them . They have to make decisions between so many possibilities and they are responsible for taking the consequences ."
265,9,"One of the other factors for success in a future job is effective commuincation . By relating well to people , we are likely to have a lot of friends and therefore we will have a wide network of communication . Commuincation can bring many benefits . For example , if you need help with getting a job , by commuincating with people offering jobs whom you treat well and therefore they respect you as well , you can achieve your goal . Or , if you are a salesman in a store or any other place , by relating well to your customers , you will increase the chance of their coming back again and becoming your regular customers . So , relating well to people is also another important factor ."
267,5,"Another way television has destroyed communication is when some people cannot even seat at the table and have dinner with the family . This is the time , when if they have children , they can share everything about school , a project and even concerns . Also , when there is a dinner with friends , some people do not have a fluid conversation because the television is again in between them . When family or friends gather together to have a good time eating and talking , this is not the reality in some cases ."
267,2,"Finally , some people make the television a priority . I remember a friend told me one day that because she was watching a telenovela I could not go to her house a certain time during the night . Honestly , I was in shock ! How she could say that to me ? ."
268,5,"Finally , spending money on social activities looks like wasting money . For students who want to gather with their friends or want to go out to meet new people , university programs are the last place they would choose . For example when I and my friends want to spend time with each other , we prefer to go out of university to the places where we do not want to be disturbed by any familiar people ."
268,9,"In addition , students choose their major based on their interests . The university should provide the best equipment needed for physical education students . Because their major in completely involved in physical activities . In contrast , for an engineer or a medicine student I do not find it fair enough to equip gyms instead of their laboratories , because it really make the students enthusiastic to use innovative technology to learn and maybe find new things in their field ."
268,5,"First , in my view spending too much money for equipping the gyms or constructing football / basketball courts are really not necessary to encourage students to do sports . For example , my roommate , Mary , always wakes up 6 in the morning and spends 1 hour doing sport in the park which is near our dormitory . When she gets to the dorm , she is really full of energy and after taking a shower , she is ready to start a good day . As you see , she is doing exercise without spending a cent . What the university should do is informing the students the benefits of doing sport by hanging some posters in the campus , inviting some athletes to lecture for students and encourage them to spend some time for their body and health ."
269,2,"However , someone may maintain that good specify knowledge is more crucial for future job . Studying harder in school , getting a good resume and absorbing lots of working knowledge , which can make these graduates more competitive than other applicants in one certain job . But imagine it , a person who is good at working knowledge but has an poorly relate to people , and a person who has a good ability of relating to people but his working knowledge is less better than the former , which person do you want to be ? I think majority of people would choose the former because it has more chance than the latter in terms of getting good jobs in the future ."
270,4,"Finally , some assert that the ability to plan and organize can be learned until obtaining a job . Thus , it is not need for young people to possess this ability . Nevertheless , this ability is also essential for young people since young people can overcome their bad habits and fulfill their goals more quickly with this ability . As searching information on the internet , young people are probably distracted by other attractions such as online games or social webs . At this circumstances , they would surf on the internet for hours and end up no where . It is obviously a huge waste of time . But if they make their plan in the first place , and then stick to their plans , they could get their work done quickly beyond their imagination ."
270,2,"First of all , great planning and organizing ability is able to cause our actions more efficient and productive . Take myself as an example , I used to be overwhelmed by the burden of preparing for the final exam , submitting my paper , and finishing my internship work at the end of each term . Yet , in this year , following the suggestion of my roommate , John , I make a to-do list to plan and organize perfectly everything I should get done in the final and hence take every tasks and trivials into control . This plan ability helps me a lot , making me climb to the top rank of the class while finishing everything else ."
270,6,"Equally important , the capacity to plan and organize also help young people to eliminate the crisis in their actions , which may ruin one ' s whole effort over a very long time . As we all know , the employees in every company have to create profit as much as they can for their supervisors and complete their assignments perfectly . If some employees lack the ability to plan and organize ahead , they may get the procrastination and therefore take into action until the deadline is imminent . However , things have been changing all the time . For instance , the deadline of task is shifted to an earlier date for the change of company ' s schedule . In this case , those employees who did not plan and finish their assignments ahead of time perhaps are unable to finish these tasks on time and therefore will be penalized or get fired . Every employee can not afford this kind of loss ."
271,9,"Another significant fact which should be taken into consideration is that by the help of teachers , students can understand ideas faster and easier since teachers explain them thoroughly in the class and after that give them a lot of examples to clarify the points . In this way attending classes not only wastes their time but also facilitates their understanding process that takes them less time for comprehending materials in comparison with self-study ."
271,4,"First and foremost , I truly believe that being present at classes provide students with opportunity of communicating with other students that is beneficial for understanding new material by reviewing them throughout the free times in college . Also , they can help each other for learning materials better . However , if they do not attend classes they cannot use the help of others for assisting them to comprehend difficult problems ."
