ID	Label	Text
388		In fact , stringent gun control does not decrease violence and crime because most gun violence is committed with guns obtained illegally . People who are intent to commit crime and control cities through gang violence and other means will find a way to continue to use guns , regardless of gun control .
115		Moreover , excessively relying on the electronic equipment for harvest causes several impacts to the society . One is that it worsens the air pollution by releasing the excessive exhaust emission . In contrast , manual harvest prevents severe environmental damages . For another , mechanical reaper causes the rise of the unemployment rate in the farming industry , possibly because high-end reaping plants replace a large number of workers in the fields .
193		The use of public transportation make us live more sociable . When we drive a private car , we are alone or only our family members that we already know and lost the opportunity to make friends with others or to see that we are a part of this society . When using public transportation , we have a chance to meet more people and more chances to discovery new aspects of life .
77		On the other hand , complained about the drawbacks of zoos are often heard . It is true that some zoos are lack of systematic management which attributes to numerous wild animals die because of food shortage . Also , being caged in the zoos for long render wildlife lost the ability to survive in nature where is full of cruel competition among various animals .
186		First , land used for farmland , housing and industry can benefit more to the whole society . There is no deny that the economy of the whole society will be developed with the help of agriculture , real estate industry and industry , in particularly industry which is the pillar industry of national economy , because they produce plenty of profits . What is more , the society will be stable and harmony due to more farmland and industry . It is widely acknowledged that more farmlands and industries can provide more job opportunities which can decrease the unemployment rate and crime rate . Thus the needs for farmland , housing and industry are more important .
337		In the first place , spending too much time on phones may exert adverse effects on social life . In the first place , as people increasingly tend to focus and relay on phones , they may lose their interest on daily activities like meeting with their friends so that distraction may be developed during study or social activities . Moreover , continuous use of mobile phone may damage both eyesight and physical posture of the children .
120		The third reason why the death penalty should be banned is the chance that innocent people are wrongly convicted . Juries are also humans , they may lack of discretion . Thus , many people are executed for the crime they did not commit , which leads to a question of fairness in judicial system .
163		Furthermore living in big cities means more exposure to stimulation , like all kinds of information . If one can efficiently acquire the information , then , there might come along more opportunities for him to achieve his goals . For example , there are various advertisements here an there , whether on the leaflets or on the big screen showing things of all sorts in commercial zones . If one is seeking a job right in the city or planing somewhere to travel , or just wants to buy a product in a dependable store , he might refer to what he has seen or heard from the advertisements to make a relatively wise choice .
143		Moreover , another equally crucial aspect is that it depends on the capability of one to decide whether he can succeed or not . At least , a successful person should be able to dismantle the hurdles prohibiting him to success . For instance , the sports stars do not have to take some drugs to win a game or show their extraordinary skills . The same reason why they succeed is that they all have the predominated abilities in sports realm . In contrast , those athletes try to have distinctive performance by taking risks of taking drugs are failed to succeed . Hence , from this case , we are capable of stating that it is not necessary for successful people to take risks .
33		Moreover , the proponents of globalization idea point out globalization results in considerable decrease in global tension due to convergence of benefits of people of the world which is a natural consequence of globalization .
372		In tradition , a person should look back at the past , mainly by means of custom handcraft or antique lifestyle , to progress . Understanding why , and how our predecessors survived through thick and thin will probably be invaluable lessons for us today . Also , study form their mistakes helps us accomplish our goal with smooth sailing .
112		There are clearly advantages to exams . They help to ensure fairness by imposing the same conditions on all exam candidates . They are also relatively versatile ; different types of exam questions , for example , multiple-choice questions and essay tasks , can test different sorts of reasoning ability . However , exams also have some drawbacks . Test-wise candidates can often perform well on exams without having good underlying knowledge or skills . In contrast , some test-takers perform cannot achieve a satisfying result because of anxiety . In this case , teachers and learners focus only on theses aspects of the curriculum that are likely to be tested , thus narrowing the educational experience for all .
329		Assuming new opportunities is indispensable to have diverse experiences . In fact , life may not be easy ; it will have various challenges especially when you take risks , but in the end , it can be surprisingly wonderful . For instance , some people abandon their job , family and friends and go to other country without knowing what the future holds for them . In the beginning , it can be tough to fit in this new place and find any opportunity , but after fighting against the obstacles blocking the way to get what is desired ; it is possible to conquer what they are craving as well as start to build a new life in this other country .
61		Moreover , future prospects of computers are very bright . From a computer as big as a room , it has now been minimized to the size of a palm . Nanotechnology is working to make computers to the order of microscopic levels . Research on making computerized drone soldiers ( unmanned computer controlled ) is going on . There is no end to the evolution of computers .
390		Moreover , it seems to me that not many people can exist in the celebrities ' world without any talents or achievements . We are giving chances to many teenagers to show their intelligence in different talent shows , for example ; The Voice , X Factor or Next Top Models etc . As a result , to become a star and an inspiration for people , a person need to have real talent to compete with other candidates . Thus , only money and glamour look are not enough for a person to be recognized anymore , it is importance that they have to have achievements in order to be a muse to youngsters .
170		Besides , advanced technology enables people to enhance their living-level and health care standard . With the improvement of medical technology , it is obvious that the life expectancy in many countries has been significantly longer than before , and many serious diseases are under control . Digital entertainment technology allows people to enjoy playing interactive video games and watching three-dimensional movies , and this means that we could get more happiness from technology .
340		The main advantage is that technology has enabled people stay in contact with each other more closely . While public use the Internet or smart phone to share information to each other at different positions . Instead of using letters , technology advanced not only gives us more spare time but also convenient and efficient . More , even if family members who are in different countries , they also can use the Internet to connect each others , especially though the images or videos , they can feel close . Furthermore , technology is also essential for students , live in remote districts , shared the valuable natural resources with friends .
385		On the other hand , there are some reason why the level of bloody increases significantly in the communities . Firstly , the number of unemployment rate has risen to 15 percent in several globalized and non-globalized countries . Many well-qualified and well-educated person cannot earn some money to live comfortably . Secondly , cost of living in the big city is extremely expensive , so this problem impresses some people who live under the poverty line to do anything to pay their basic needs . Many baggers chose to be a pickpocket in the public transport , for instance .
380		However , taxation on flamable resources might backfire by conducing to inflation . To be precise , the more costly petrol is , the higher the price of necessary product : rice , meat or even vegetable . Consequently , people have to turn to cheaper alternatives , which might cause the abundance in goods and later on , economic crisis .
307		One reason is that television and newspapers focus on famous peoples ' lives in order to increase their audience or readership . Gutter press and Tabloid TV are more and more replacing quality papers or documentaries programs . Thanks to the Internet , we can go online and have access to information from all over the world and therefore mass media don ' t need any more to keep informed people but their goal is to have enough readers or TV audience .
204		Second , classroom learning provides other activities than studying . During student ' s free time , they have a number of activities that they can join , such as playing sports , going to lab , or going to library . These activities lead to more interact with their friends . Connection with friends improves their IQ abilities , furthermore , they have a chance to learn about their societies . While the online course keeps the children at their home only .
375		There are several reasons why saving regional languages could be seen as a waste of money . Firstly , we need to consider that if the government expands the use scope of that languages , it can be really expensive because educational programmes will need to be given so as to keep young people learning and using them . For example , some certain areas in the Southern Vietnam have been trying to help their secondary school students who are originally from khmer people speak their language beside Vietnamese , so the local government has recently struggled with their costly investments on language teachers , facilities and appropriate materials . Secondly , it is obvious that in many aspects such as communication , trade , cooperation as well as transaction , it will be absolutely easier for the whole society to work together in one language only .
175		Furthermore , sensationalism distract the viewers from public or social problems . The media face the challenge that media executives must choose the content , which can attract the audience . Thus , these personal reports of famous people , unimportant information or distorted stories , will not solve problem related with the society . In other words , yellow journalism block the viewers from significant news , such as education , environment and public issues .
237		Television and movies also make people to spend more time on their couch than with their family and friends , especially children . They communicate less with their parents because a lot of their time is used watching television and movies . When people are watching television or movies together , they also talk less to each other , compare to when playing social games , such as parlor games , together .
100		In addition , people with natural talents are also most likely to excel in their life . This is especially true in sectors like entertainment and sports . The introduction of increasing number of reality shows have made it possible for all those lucky ones to triumph . To illustrate this further , David Archuleta who was once a nobody has now taken up a large space in hearts of many . Hence , it is evident that individuals born with talents have also a high chance to be successful .
50		It is obvious that music has a great power which can positively influence on human being and its psychology . Therefore , many university authorities provide music lessons for their students so that they live and study in a harmony with music . I have an impression that students , who spend a great deal of their time studying different academic subjects should have an opportunity to cope with the stress gained during school time . In this case , music can be a useful and interesting solution . Moreover , if musical activity involves many participants , there will be co-operation and developed team work in the group , which is , of course , beneficial in their future life . In fact , students with a quite poor academic background can show themselves in the music . Consequently , the calm atmosphere in the class might be created .
297		Third , professors play vital role in classroom learning , most of them are specialists is their subjects , and they help you by giving valuable information and useful skills . You can improve your skills by work under any professor ; you can ask questions face to face , it will clear your doubts . In result you learn quickly . For example , I have my personal experience . For Toefl IBT Coaching first I was depend on some online courses , but after 1 month I realized that I was wasting my time so I joined an institute for preparation of Toefl IBT , and in 1 month I felt that my English skills have been improving faster .
359		There is no doubt that some behaviors of the tourists are not welcome in the local area . Firstly , some people leave the rubbish after visiting the attractions . Therefore , those local residents have to clean the place frequently so that the new batch of tourists will have a tidy and neat environment . Moreover , tourists may offend the local people due to their different culture background . For example , Indians don ' t eat beef since they worship cows . Thus , if tourists want to respect the tradition , they will not order any beef in the local restaurant .
132		A full time job with a steady income was enough for a potential employee to support himself and his family . But with the recent recession , almost all the countries all over the world are seeing significant economic downfall . This overwhelming crisis is prompting delayering and reduction of workers . As a result , people are focusing on doing several jobs or gaining further qualification to secure their economic condition .
301		Thirdly , at some point , we , as an average people , might feel that the responsibility to our goal is too heavy to carry on . I believe that the responsibility is worthy of carrying . When the distance is longer and harder to achieve , a runner who can go beyond his limit will proud of himself . He can feel the sweetness of triumph because he did not stop pursing his goal .
107		Firstly , rapid development of infrastructure is eating most of the forest throughout world . The so-called Concrete jungles have evolved endangering forests and wild life . As we all know life saving oxygen is produced by trees after converting harmful carbon dioxide gas . Moreover , wild life is very essential to maintain ecological balance on planet Earth .
2		Firstly , maintaining one Ûª s cultural identity is a key important rule to help individuals emerge in the new multicultural environments . Take Australia for example , immigrants from varieties of nations have a day called multicultural day where people from each country prepare their food and traditional activities for displaying in the public venues . Many Australians come this day to enjoy the shows , learn about the cultures and admire the diverse values . These feedbacks , in turn , help raise one Ûª s pride of their cultures and help people understand each other more . Thus this makes it clear that sustaining the cultural values of immigrants is paramount essential .
188		Physical activity helps children to grow up physically healthier . As studies have shown that the rate of obesity in children has increased every year , it will be very beneficial for children to have a daily physical activity and get a break from being sitting several hours at school . In addition , exercise will help them to not be less exposed to illness related with cardiovascular , higher blood and cholesterol issues .
48		Nevertheless , opponents of online-degrees would argue that attending lectures in person provides students an opportunity to communicate with teachers and other classmates . They further point out that traditional teaching approaches involving discussion and cooperation among students play a significant role in campus life . It is the real interactions and communications in class make education much more attractive .
20		First , in most industrialized countries , there is a number of companies that holds heavy factories in their constitutions . The waste products and harmful gases produced by these factories cause a significant amount of air pollution . While these companies make a huge amount of money from their businesses , most of them are not considering to take precautions to reduce the amount of air pollution . If these companies were obliged to pay to clean up the air pollution , they would at least make an effort to reduce the amount of air pollution they cause .
281		First , as you can see that after great economic recession , many people in many countries were unemployed . Then , many people did not have money . When people did not have money , They had to rob other people . There were increasing in criminal rate in many cities . Consequently , quality of life were dropping and this make people unhappy . So that , government should invest to create more jobs . When people have jobs , they did not have to steal money . Therefore , criminal rate were drop . Thus , people have a good quality life .
351		Further and even more importantly , most of the satisfaction of a job comes to people from their professional achievements , skills and the position they reach . In other words , career promotion or getting some kind of credit from the administration of a company or organization are , likely , more enjoyable achievements than getting a high salary . For example , people , who work in monotonous jobs , where no achievements or a new positions can be reached feel themselves more dissatisfied , even though they have a very good salaries .
271		First and foremost , I truly believe that being present at classes provide students with opportunity of communicating with other students that is beneficial for understanding new material by reviewing them throughout the free times in college . Also , they can help each other for learning materials better . However , if they do not attend classes they cannot use the help of others for assisting them to comprehend difficult problems .
343		On the one hand , it is clear that most advertisements so exaggerate the quality of their products that they often ignore some negative effects of what they sell . In addition to this , all of things are advertised as the best ones result in the confusing for users in picking out the most suitable goods . For example , some kinds of shampoo , namely Sunsilk , Clear , Dove are publicized as magic items to recreate injured hair with the number of other benefits . However , the fact is that not all customers are satisfied with what they bought under the introduction from advertisement .
268		Finally , spending money on social activities looks like wasting money . For students who want to gather with their friends or want to go out to meet new people , university programs are the last place they would choose . For example when I and my friends want to spend time with each other , we prefer to go out of university to the places where we do not want to be disturbed by any familiar people .
377		To begin with , outstanding academic students are eligible for university due to their intellectual advantage . To be precise , such abstract or complicated informatin , easily absorbed by those students , may prove as a matter of pressure for those who lack equivalent skills . Besides , it is undeniable that one deserves what he has done . University is like a gift presented to those who have gone to great length to attain .
315		Another thing that put big cities in front of small towns is the facilitates and services it contains which support and improve the quality of its inhabitants ' lives , hospitals , advanced medical facilities can satisfy one ' s need of medical safety . Cultural events such as exhibitions and theatre plays can enrich one ' s and widen his horizons , things which aren ' t offered by small towns .
320		"Furthermore / moreover , working alone allows me to avoid spending time and efforts on many things that are an integral part of teamwork . In other words , I must not divide tasks and duties between team members , share responsibility and benefits , and spend time on teambuilding . These advantages are especially important in situations of shortage of time . About a year ago I was lucky to become a participant of student brainstorming game . To my rivals ' surprise , being the only member of my own "" team "" I gained a victory . "
116		The main reason why I believe artists should be funded is because art helps to improve the quality of our lives as well as attracting tourists . For example , monuments that represent each city do not only illustrate the city ' s history and culture , but also make the city more beautiful and an attractive place for tourists . In fact , some countries depend on tourism as their main source of revenue , thus , the governments should help arts because their work crafts are very necessary to boost the tourist industry .
85		Firstly , by having CCTV cameras at workplace , crimes such as robbery can be trimmed down . This is because when a shop is attacked by thieves , the clips taken by these cameras serve as a source of evidence to help the thieves to be traced . To illustrate this further , in Malaysia , policemen used the videos captured by the CCTV cameras to trace and successfully catch a group of robbers who broke into a Seven Eleven shop during the midnight . Not only that , as the employees know that they are under constant surveillance , they will less likely steal from the shops . Thus , it is clear that CCTVs must be put in all workplace so that crime rates can be minimized .
131		On top of this , the arts play a pivotal role in all-round development of a society . No developed country could be named that music , painting , literature and other fields of arts are out of its government consideration . Enriching people ' s life and enlightening their thoughts , the arts basically affect the enhancement of societies in many positive ways .
292		Second , children could learn nothing from these computer games , therefore time on this activity is really time wasting . Since all these games are developed for commercial purpose and in order to catch the eyes of the children , majority of the games use war , violence , bloody , or sexual subjects to lure the students . However , those subjects are not suitable for the students and will bring bad effects to the youths .
309		On the one hand , living in a dormitory helps students to familiarize themselves with the academic environment of the university . For instance , students can have an opportunity to take part in many kind of extracurricular activities happing around the campus such as attending conversation club , or joining sports club . Students can also have more chance of interaction with their teachers and classmates . In addition , it is easier for students to get help when facing problem such as if students have problem in solving their math question , they can easily ask for help to their roommates , classmates , or teachers . I think living in dormitory is always helpful to students .
358		On the other hand , one part of the society , has doubt over the productivity of people who prefers to work or study from home . Many employers argue that once an employee works from isolation , he or she spends a lot of time in communication via phone or email with colleagues . This harms an employee ' s deliverable . Teachers think that students get affected too as they can not clear their doubts in study topics instantly . Due to this they lag in their studies . These factors affect people who work or study from home .
35		To boost their sales and win over customers , companies pour a great amount of money into advertising . Most of the time , it is not about the function or quality of the commodities themselves but really the promotion of the good feeling of possessing the product . By which I mean , huge cooperation hire celebrities as the face of their product . By casting famous singers in their television advertisement , motorcycles or clothes for example , sales increase significantly since youngsters , as the target consumers , love celebrities . Since having these products shows their status , the quality obviously is not relatively important .
170		On one hand , the development of technology can prompt economic growth and the improvement of living standards . Scientists and engineers have invented many novel products and tools , which play an important role in economic activity . Because of the technology of internet and air transportation , businessmen are able to handle plenty of international trade and financial transactions . This also helps many countries to more efficiently export their products to the world and increase their revenue .
81		First and foremost , if there is control over artists ' ideas , they will definitely lose their sense of creativity in the long run . It is undeniable that when they are given the opportunity to express themselves , most artists will think out of the box and come up with spectacular Arts such as paintings or movies . For example , paintings by Da Vinci and Michallengo are admired even till now as they were not restricted during those times . In short , without any limitations , there will be more awe inspiring work from our artists .
362		First and foremost , old workers are not a patch on the younger ones for their unchanged paradigm . The old were raised in poverty , probably caused by war , look at the world from a negative and pessimistic point of view . The misery is so ingrained in their mind that they refuse to change , or more precisely , to accept the existence of such modernity . For example , most would rather choose to piece together parts of a machine than have it done by a robot for their disbelief of its efficiency and safety compared with human ' s capability .
216		Secondly , investing in roads and highways can broaden the area and allow more public transportation to work . Not only buses but also other personal vehicles can move easily on the roads . For instance , I always leave school at the time that everybody rushes into the roads and hastily goes home . It is extremely troublesome for me to escape from the crowd on the roads in only one hour . In contrast , if the roads are enlarged , everyone can go home in short time and there are hardly any collisions .
172		Lastly , the studying conditions are better in an apartment because you don ' t have all the noise and distractions that you often have in dormitories . A lot of students often complain about their roommate playing music too loud or bringing friends over at inappropriate times . Since in an apartment you don ' t have a roommate , you won ' t have this problem , and as a result you would be able to concentrate better . For the same reason , you won ' t have a problem if you are the one who wants to play music , bring friends over , or study late at night . You set your own schedules . In the other hand , living in a dormitory , and being surrounded by students also has some advantages , like being able to get help with any academic issues from them .
111		There is also the argument that many ethical and genetic principles are broken when testing on animals . Many people agree that it is not only inhumane and cruel to cause pain to animals , but also misleading , since animals and people ' s response to a drug can be different . I personally believe that human beings have no moral right to use animals in ways that do not benefit the individual .
192		Of course , while differences give the opportunity to learn , they can also mean that sometimes it can be difficult to reach an agreement . This would not happen or at least would happen rarely if one decides to spend time with one or two close friends . In fact , in this case it is more likely that interests and preferences are the same .
