ID	Label	Text
32		First of all , poor counties suffer from shortage of basic materials and facilities to start businesses and make it richer . To be out of poverty , it is fundamental to support basic industry related factors such as light , electricity , load , highways , natural resources , technology and buildings for companies . Aiding help poor countries in this situation solve their economical problems and run their own business . In actual , republic of Korea used to be the poorest country even compared to others in Africa in 1960 ' s . Now that it has became strong economy country aiding poor countries after 10 years of aid from other counties .
178		Furthermore , it not only provides a place to shop but also offer people jobs . There may be a great number of job vacancies in the need of opening the new stores in the shopping mall . It could be an opportunity for people who are looking for a part-time job or a full time job . Some students and retirees may work there in order to whiling away their free time and earning money .
186		First , land used for farmland , housing and industry can benefit more to the whole society . There is no deny that the economy of the whole society will be developed with the help of agriculture , real estate industry and industry , in particularly industry which is the pillar industry of national economy , because they produce plenty of profits . What is more , the society will be stable and harmony due to more farmland and industry . It is widely acknowledged that more farmlands and industries can provide more job opportunities which can decrease the unemployment rate and crime rate . Thus the needs for farmland , housing and industry are more important .
104		In the near future , the Internet will become an indispensable part in academic training , for the enormous benefits that it brings about . Have you ever imagined what it would be like to stay at home and attend a lecture by a famous speaker in Finland simultaneously ? This fairy tale turns out to be true thanks to technical and internet advances .
19		Living in their own houses will save the young adults a lot of money . If they live separate from their parents they will have to pay for a loan , electricity , water or even for a meal . If the young adults still study they will have to combine studying with working , because they will not have money to pay for everything . There will not be such worries when young adults live in their own home , because parents will take care for them . Moreover , parents will give their children money in order they to focus only on studying .
335		Secondly , there are some drawbacks about this issue . Scientists believe that one day people will face their developments , for instance robots , and they will not succeed to control them . All this inventions will try to take control of the Earth .
150		Secondly , reading a novel is more convenient . Some novels have around 100 pages and readers cannot finish them in just one hour . Yet these people can continue to read their novels wherever they find free time such as in bus or trains . For example , I have started to read a novel since last week . I do not have enough time to read a novel in one day , so I usually read it when I am coming home from English class . In contrast , I cannot watch a complete movie because I can just sit in front of TV for 15 minutes and after that , I have to study .
33		Moreover , the proponents of globalization idea point out globalization results in considerable decrease in global tension due to convergence of benefits of people of the world which is a natural consequence of globalization .
329		Assuming new opportunities is indispensable to have diverse experiences . In fact , life may not be easy ; it will have various challenges especially when you take risks , but in the end , it can be surprisingly wonderful . For instance , some people abandon their job , family and friends and go to other country without knowing what the future holds for them . In the beginning , it can be tough to fit in this new place and find any opportunity , but after fighting against the obstacles blocking the way to get what is desired ; it is possible to conquer what they are craving as well as start to build a new life in this other country .
162		It is undeniable that cheap air fares have broadened travel possibilities for many people , particularly for the lower income group . These days , millions of people can travel around the world for work or pleasure . They can develop their careers , broad their knowledge , and interact with many other people from varied cultural backgrounds . Moreover , travels also help to promote the tourist industry development , boost the economy and job markets of many countries .
330		Thirdly , doing something which an individual doesn ' t enjoy can led to enjoyment . People sometimes can attend any activities by insisting on any of their friends although they don ' t really want . For example , one of our friends tell my husband and me about a dance course which we both don ' t like . After insisting on some of our friends , we attended , and got really enjoyable time , we continued the course about six months although most of our friends left the course after a month .
182		First , making college education free would cost too much . It would divert public funds from other needs such as law enforcement , infrastructure and so forth . There are many other needs which should come first , such as providing health care to all American , or improving public schools . In addition , it would cause to raise our taxes again and again to fund college education . Consequently , it would affect all taxpayers whether or not they benefit from the use of the funds .
32		Third , the campaigns might include practical benefits . In globalized world , the economies of several countries are in a big network and must influence on each others . When America mortgage loan system went bad , several economies of European and Asian countries fluctuated , even any countries had to be gotten international supports to block its bankrupt .
75		Admittedly , art , to some extent , serve a valuable function about enriching one ' s daily lives , for example , it could bring release one ' s heavy burden of study pressure and refresh human bodies through a hard day from work . However , it is unrealistic to pursuit of this high standard of life in many developing countries , in which the basic housing supply has still been a huge problem with plenty of lower income family have squeezed in a small tight room . By comparison to these issues , the pursuit of art seems unimportant at all .
170		Besides , advanced technology enables people to enhance their living-level and health care standard . With the improvement of medical technology , it is obvious that the life expectancy in many countries has been significantly longer than before , and many serious diseases are under control . Digital entertainment technology allows people to enjoy playing interactive video games and watching three-dimensional movies , and this means that we could get more happiness from technology .
291		On the other hand , there are some people think that all students should have equal opportunity to study in higher education . Of course , higher education take a lot of money and a lot of time however moderate students should have a chance to try . Everyone that has strongly ambition could pursue and success their goal even they are not classified as a good student because people can change . With a good environment in college or university is encouraging students to study harder for a good future . Thus , mediocre students should have opportunity to be trained in college and university .
380		However , taxation on flamable resources might backfire by conducing to inflation . To be precise , the more costly petrol is , the higher the price of necessary product : rice , meat or even vegetable . Consequently , people have to turn to cheaper alternatives , which might cause the abundance in goods and later on , economic crisis .
307		One reason is that television and newspapers focus on famous peoples ' lives in order to increase their audience or readership . Gutter press and Tabloid TV are more and more replacing quality papers or documentaries programs . Thanks to the Internet , we can go online and have access to information from all over the world and therefore mass media don ' t need any more to keep informed people but their goal is to have enough readers or TV audience .
187		Person ' A ' who learns a non-native language in his country may receive benefit from a step-by-step teaching method . In other words , he is not jumping into the foreign country . Therefore he can set aside enough time and energy dedicated to learning the language . Besides , all the learners are probably from the same country , so all these people most likely have learned the language , more or less , in the same way .
58		Co-operation is essential for teamwork . Educational systems emphasize on encouraging co-operative approach in children . We live in a social setup and mutual help and sharing only leads to success . A person can not learn or achieve everything by oneself . For instance , lions hunt in a team . It is only due to their teamwork that they are able to catch a prey and make task easy . In the same way , co-operative approach will save time , energy and will have a higher success rate .
175		Furthermore , sensationalism distract the viewers from public or social problems . The media face the challenge that media executives must choose the content , which can attract the audience . Thus , these personal reports of famous people , unimportant information or distorted stories , will not solve problem related with the society . In other words , yellow journalism block the viewers from significant news , such as education , environment and public issues .
237		Television and movies also make people to spend more time on their couch than with their family and friends , especially children . They communicate less with their parents because a lot of their time is used watching television and movies . When people are watching television or movies together , they also talk less to each other , compare to when playing social games , such as parlor games , together .
50		It is obvious that music has a great power which can positively influence on human being and its psychology . Therefore , many university authorities provide music lessons for their students so that they live and study in a harmony with music . I have an impression that students , who spend a great deal of their time studying different academic subjects should have an opportunity to cope with the stress gained during school time . In this case , music can be a useful and interesting solution . Moreover , if musical activity involves many participants , there will be co-operation and developed team work in the group , which is , of course , beneficial in their future life . In fact , students with a quite poor academic background can show themselves in the music . Consequently , the calm atmosphere in the class might be created .
149		First of all , more and more people have the opportunity to receive education from university . Since our parents receive better education than our grandparents did , they can provide more advices and helps in our career . In the past , seldom people have the chance to attend a collage . For example , my grandparents did not get a education even in high school , so when my father had difficulty in solving a problem in his childhood , he had to go to his teacher for help . Things have changed a lot . I grow up in a better condition than my father did . Whenever I have problems , I can always ask my parents for help . They can solve the problem quickly because they have learned quite a lot .
294		Last but not least , doing research could also improve the teaching quality . With the help of research projects , professors could lead their students into the practical world from the classroom . They can easily teach students how to imply the knowledge in practice . I still remembered the experience of being an assistant in one of my professor ' s research project . By participating in it , I had opportunities to use theories on textbooks in real life experiments . The research project provides a more efficient way of teaching .
132		A full time job with a steady income was enough for a potential employee to support himself and his family . But with the recent recession , almost all the countries all over the world are seeing significant economic downfall . This overwhelming crisis is prompting delayering and reduction of workers . As a result , people are focusing on doing several jobs or gaining further qualification to secure their economic condition .
270		Equally important , the capacity to plan and organize also help young people to eliminate the crisis in their actions , which may ruin one ' s whole effort over a very long time . As we all know , the employees in every company have to create profit as much as they can for their supervisors and complete their assignments perfectly . If some employees lack the ability to plan and organize ahead , they may get the procrastination and therefore take into action until the deadline is imminent . However , things have been changing all the time . For instance , the deadline of task is shifted to an earlier date for the change of company ' s schedule . In this case , those employees who did not plan and finish their assignments ahead of time perhaps are unable to finish these tasks on time and therefore will be penalized or get fired . Every employee can not afford this kind of loss .
36		Secondly , most violent crimes are related to the abuse of guns , especially in some countries where guns are available for people . Eventually , guns will create a violent society if the trend continues . Take an example , in American , young adults and even juveniles can get access to guns , which leads to the tragedies of school gun shooting . What is worse , some terrorists are able to possess more advanced weapons than the police , which makes citizens always live in danger .
2		Firstly , maintaining one Ûª s cultural identity is a key important rule to help individuals emerge in the new multicultural environments . Take Australia for example , immigrants from varieties of nations have a day called multicultural day where people from each country prepare their food and traditional activities for displaying in the public venues . Many Australians come this day to enjoy the shows , learn about the cultures and admire the diverse values . These feedbacks , in turn , help raise one Ûª s pride of their cultures and help people understand each other more . Thus this makes it clear that sustaining the cultural values of immigrants is paramount essential .
20		First , in most industrialized countries , there is a number of companies that holds heavy factories in their constitutions . The waste products and harmful gases produced by these factories cause a significant amount of air pollution . While these companies make a huge amount of money from their businesses , most of them are not considering to take precautions to reduce the amount of air pollution . If these companies were obliged to pay to clean up the air pollution , they would at least make an effort to reduce the amount of air pollution they cause .
281		First , as you can see that after great economic recession , many people in many countries were unemployed . Then , many people did not have money . When people did not have money , They had to rob other people . There were increasing in criminal rate in many cities . Consequently , quality of life were dropping and this make people unhappy . So that , government should invest to create more jobs . When people have jobs , they did not have to steal money . Therefore , criminal rate were drop . Thus , people have a good quality life .
271		First and foremost , I truly believe that being present at classes provide students with opportunity of communicating with other students that is beneficial for understanding new material by reviewing them throughout the free times in college . Also , they can help each other for learning materials better . However , if they do not attend classes they cannot use the help of others for assisting them to comprehend difficult problems .
220		First of all , one of the most significant upsides is that the young adult can have more experience with his parents . The young adult has to try to create memories with his dad and mom in the early age . When having a job , it is of low possibilities to work in his hometown . If he lives with his parents for longer time , they have more chances to share the feelings , exercise , and travel together . All memories become priceless treasure as time passes by . Thus , I think undergoing with parents is worthwhile .
58		Nevertheless , co-operation helps to understand other ' s perspective and learn by their mistakes . It helps to identify one ' s strengths and weaknesses as compared to others . A co-operative approach can create inspirational and motivational feeling seeing other people ' s achievements . However , competition is also as important as co-operation .
321		First , time is the more valuable thing , which I have in my life . By having my own business , I can manage my own time . I could work whenever I want , or I do not need to give reasons to my boss for a delay . I can arrange time to travel when I would like . In addition , I can work long hours for earning more money . Totally , the most important reason for me to be self-employed is the sense of free .
317		Our difficult experiences also make us robust and strong unknowingly . We might be facing a toughest time of life at the time , but when we think back about those moments later in life , we feel more confident about our decisions and about ourselves . When I moved to college hostel after school , first few days were very unsettling for me because first time I was away from parent and staying with people I had not known . I had felt very fragile and emotionally distracted , but then slowly I started adjusting with roommates and built connection with them . I also became more casual and social with others , this experience increased my communication skill and social speaking skills .
343		On the one hand , it is clear that most advertisements so exaggerate the quality of their products that they often ignore some negative effects of what they sell . In addition to this , all of things are advertised as the best ones result in the confusing for users in picking out the most suitable goods . For example , some kinds of shampoo , namely Sunsilk , Clear , Dove are publicized as magic items to recreate injured hair with the number of other benefits . However , the fact is that not all customers are satisfied with what they bought under the introduction from advertisement .
268		Finally , spending money on social activities looks like wasting money . For students who want to gather with their friends or want to go out to meet new people , university programs are the last place they would choose . For example when I and my friends want to spend time with each other , we prefer to go out of university to the places where we do not want to be disturbed by any familiar people .
29		Firstly , extra income that women earn will contribute to their family ' s expenses . By taking up a job , a wife can earn more money to support her family life . This is really necessary in cases of her husband ' s low salary and the difficulty of getting a good job at the present . So , it is a normal practice for women to be helpmates in earning money .
377		To begin with , outstanding academic students are eligible for university due to their intellectual advantage . To be precise , such abstract or complicated informatin , easily absorbed by those students , may prove as a matter of pressure for those who lack equivalent skills . Besides , it is undeniable that one deserves what he has done . University is like a gift presented to those who have gone to great length to attain .
285		Secondly , online class could not provide knowledge about social skills . For instance , In a classroom , teacher could give assignment to student to work as a group . This could help students to learn how to deal with people , how to collaborate with people in their group . This important skill cannot be gotten in online classes .
387		Environment pollution one of the primary reasons why life in cities is becoming worse than ever before . Exhaust from transportation , especially cars , and factories ' tosix fumes can lead people to face with various respiratory deseases . Besides , water pollution makes people ' s health become more critical . The fact is that dangerous bacterias and germs in polluted water can go indirectly into people ' s bodies and create severe problems , which may result in death if the patients are not treated in time .
116		The main reason why I believe artists should be funded is because art helps to improve the quality of our lives as well as attracting tourists . For example , monuments that represent each city do not only illustrate the city ' s history and culture , but also make the city more beautiful and an attractive place for tourists . In fact , some countries depend on tourism as their main source of revenue , thus , the governments should help arts because their work crafts are very necessary to boost the tourist industry .
292		Second , children could learn nothing from these computer games , therefore time on this activity is really time wasting . Since all these games are developed for commercial purpose and in order to catch the eyes of the children , majority of the games use war , violence , bloody , or sexual subjects to lure the students . However , those subjects are not suitable for the students and will bring bad effects to the youths .
309		On the one hand , living in a dormitory helps students to familiarize themselves with the academic environment of the university . For instance , students can have an opportunity to take part in many kind of extracurricular activities happing around the campus such as attending conversation club , or joining sports club . Students can also have more chance of interaction with their teachers and classmates . In addition , it is easier for students to get help when facing problem such as if students have problem in solving their math question , they can easily ask for help to their roommates , classmates , or teachers . I think living in dormitory is always helpful to students .
358		On the other hand , one part of the society , has doubt over the productivity of people who prefers to work or study from home . Many employers argue that once an employee works from isolation , he or she spends a lot of time in communication via phone or email with colleagues . This harms an employee ' s deliverable . Teachers think that students get affected too as they can not clear their doubts in study topics instantly . Due to this they lag in their studies . These factors affect people who work or study from home .
328		School is a small society for students , which prepares them for the future life . By attending to the same school , students can learn how to view the opposite gender in classes as a friend or a classmate . In addition , a boy would know how to speak with a girl in every situation and vice versa . They would know how to ask her in order to cooperate with his study , how communicate with girls in a group , etc . Admittedly , when they study together and help each other , they exercise the the real life as they age . By contrast , some experts believe that attending both girls and boys in a same school cause many disadvantages for them . By doing this , outdoors relationships may expand and it may accompany with sexual relationship and as result , their thoughts deviate from the studies .
35		To boost their sales and win over customers , companies pour a great amount of money into advertising . Most of the time , it is not about the function or quality of the commodities themselves but really the promotion of the good feeling of possessing the product . By which I mean , huge cooperation hire celebrities as the face of their product . By casting famous singers in their television advertisement , motorcycles or clothes for example , sales increase significantly since youngsters , as the target consumers , love celebrities . Since having these products shows their status , the quality obviously is not relatively important .
256		Some people might argue that if students already understand the contents on the class enough to pass the exams or they can study the course on their own . Why wasting time going to classes ? Doesn ' t self-study more efficient ? However , in my opinion , this is a rather immodest way of thinking . I believe that professors can always give students more than students themselves could because of the experiences and their qualifications as professors . Besides , even if students believe that they are so brilliant to surpass their professors , they can still go to the classes to discuss with professors and classmates .
362		First and foremost , old workers are not a patch on the younger ones for their unchanged paradigm . The old were raised in poverty , probably caused by war , look at the world from a negative and pessimistic point of view . The misery is so ingrained in their mind that they refuse to change , or more precisely , to accept the existence of such modernity . For example , most would rather choose to piece together parts of a machine than have it done by a robot for their disbelief of its efficiency and safety compared with human ' s capability .
197		On the other hand , growing of cheap flights really have negative impact on environment . Apparently , more flights could mean bigger and busier airport that may be grown the air pollution for people who live and work close to it . However , the biggest concern is the effect on global warming . Burning plane fuel can releases carbon dioxide into environment that cause the Earth to heat up . In fact , while many efforts are being made to reduce CO2 emissions from cars and factories , nothing is being done to reins the airlines .
378		In the first place , school teachers are more qualified than parents in the field of education . For instance , to be able to obtain the teacher certificates , people need years of training at their normal schools to learn theoretical knowledge . However , in comparison to teachers , parents tend to have less knowledge to teach their children ' s subjects such as mathematics and physics .
110		Taxes are the income for every country in the world and they are extremely important for developing countries . If people are paying taxes , that means they are taking part in the development of their country as well as the country ' s economy . Therefore , they have fulfilled their duty as a citizen .
111		There is also the argument that many ethical and genetic principles are broken when testing on animals . Many people agree that it is not only inhumane and cruel to cause pain to animals , but also misleading , since animals and people ' s response to a drug can be different . I personally believe that human beings have no moral right to use animals in ways that do not benefit the individual .
242		However , people should concern more about their living environment than job . First , for most of us , job is only a tool to maintain our lives . Few people can feel happiness from their job because they have to continue to work more than 30 years . For example , Workers in the FOXCONN factory , which is the main manufacture of APPLE Company , just repeat one action more than 8 hours every day . These labor works cannot provide workers with a lot of happiness because they feel tired and frustrated after long hour work .
357		To begin with , classic teaching methods has been scientifically proven and utilized as the best mode of educate a child . Technology and its advance , to some degrees , have influenced the educational industry positively . Nevertheless , it has not changed the importance of teachers ' role in classes . The fact that students nowadays do their homework or researches on computers rather than go to libraries is an illustration for this . Yet , monitors are unable to replace the appearance of educators since their knowledge and adaptability is priceless . Therefore , teacher cannot be switched with some unconscious screens .
286		Secondly , Some experiences could teach me the way to take care of myself . For instance , reading and listening the news about choosing a good diet are the way to keep myself are more healthy . Thus , I am always buy a quality food such as organic food . This food are not have chemical . So that , I can have a good health . This experience teach me to aware my health .
192		Of course , while differences give the opportunity to learn , they can also mean that sometimes it can be difficult to reach an agreement . This would not happen or at least would happen rarely if one decides to spend time with one or two close friends . In fact , in this case it is more likely that interests and preferences are the same .
